Biomarker,AUC,Sensitivity (max sum),Specificity (max sum),Sensitivity (sens > 95%),Specificity (sens > 95%),Log2FC,p-value,n_pos,n_neg,n_pos+n_neg
AGAP2_HUMAN,0.687,0.75,0.75,1.0,0.15,0.491,0.273292,4,20,24
IL19_HUMAN,0.667,0.667,0.714,1.0,0.381,-0.831,0.401186,3,21,24
FZD8_HUMAN,0.664,0.714,0.647,1.0,0.176,-0.741,0.233704,7,17,24
NDUB4_HUMAN,0.657,0.5,0.889,1.0,0.222,0.375,0.279592,6,18,24
ZF64B_HUMAN,0.648,0.833,0.556,1.0,0.222,0.295,0.31044,6,18,24
SNPC2_HUMAN,0.647,0.286,1.0,1.0,0.235,-0.404,0.287781,7,17,24
DDX12_HUMAN,0.647,0.857,0.588,1.0,0.0,0.072,0.287781,7,17,24
GPVI_HUMAN,0.639,0.833,0.556,1.0,0.056,0.428,0.343235,6,18,24
MSRB2_HUMAN,0.637,0.75,0.7,1.0,0.2,0.246,0.431206,4,20,24
LIPG_HUMAN,0.63,0.429,0.882,1.0,0.235,0.536,0.349265,7,17,24
ESM1_HUMAN,0.622,0.889,0.467,1.0,0.067,-0.342,0.340055,9,15,24
P3H3_HUMAN,0.621,0.9,0.429,1.0,0.286,0.538,0.333974,10,14,24
BRMS1_HUMAN,0.62,0.833,0.611,1.0,0.056,0.181,0.414886,6,18,24
SREC2_HUMAN,0.615,0.556,0.733,1.0,0.2,0.439,0.371093,9,15,24
IGE_HUMAN,0.614,0.7,0.643,1.0,0.214,0.291,0.364096,10,14,24
CSPP1_HUMAN,0.613,0.5,0.85,1.0,0.15,-0.12,0.524939,4,20,24
FAN1_HUMAN,0.613,0.286,1.0,1.0,0.059,-0.397,0.418071,7,17,24
E2F5_HUMAN,0.611,0.667,0.667,1.0,0.222,0.264,0.453684,6,18,24
K1958_HUMAN,0.611,0.833,0.611,1.0,0.167,0.571,0.453684,6,18,24
ARAP2_HUMAN,0.611,0.8,0.579,1.0,0.053,-0.345,0.489225,5,19,24
MUC3B_HUMAN,0.609,0.375,0.938,1.0,0.188,0.382,0.41665,8,16,24
DHRSX_HUMAN,0.607,0.778,0.533,1.0,0.133,-0.308,0.403831,9,15,24
B3GN5_HUMAN,0.603,0.667,0.714,1.0,0.238,-0.106,0.619565,3,21,24
SFTPD_HUMAN,0.602,0.833,0.556,1.0,0.278,0.094,0.494205,6,18,24
PODN_HUMAN,0.602,0.5,0.833,1.0,0.056,0.238,0.494205,6,18,24
GDE1_HUMAN,0.602,0.833,0.556,1.0,0.167,0.141,0.494205,6,18,24
LTBP3_HUMAN,0.6,0.75,0.65,1.0,0.05,-0.074,0.575381,4,20,24
DIAP3_HUMAN,0.594,0.5,0.812,1.0,0.062,0.222,0.489577,8,16,24
CHSS2_HUMAN,0.593,0.667,0.722,1.0,0.056,0.037,0.536584,6,18,24
DEN1C_HUMAN,0.589,0.6,0.789,1.0,0.053,0.217,0.580839,5,19,24
TREM1_HUMAN,0.589,1.0,0.316,1.0,0.316,-0.292,0.580839,5,19,24
CENPS_HUMAN,0.586,0.625,0.625,1.0,0.125,0.201,0.528331,8,16,24
PPOX_HUMAN,0.58,0.857,0.471,1.0,0.294,0.229,0.576116,7,17,24
B4GT3_HUMAN,0.579,1.0,0.368,1.0,0.368,-0.219,0.629305,5,19,24
KANK3_HUMAN,0.579,0.6,0.789,1.0,0.053,0.107,0.629305,5,19,24
OTUD5_HUMAN,0.579,0.4,0.947,1.0,0.158,-0.324,0.629305,5,19,24
MEF2A_HUMAN,0.574,1.0,0.278,1.0,0.278,0.301,0.626081,6,18,24
FRY_HUMAN,0.574,0.833,0.556,1.0,0.111,0.034,0.626081,6,18,24
GBP7_HUMAN,0.574,0.333,1.0,1.0,0.056,0.521,0.626081,6,18,24
DPOLL_HUMAN,0.574,0.5,0.833,1.0,0.0,-0.143,0.626081,6,18,24
INT15_HUMAN,0.571,0.667,0.714,1.0,0.0,-0.305,0.742095,3,21,24
GFPT2_HUMAN,0.564,0.9,0.429,1.0,0.0,0.234,0.618689,10,14,24
RAB3B_HUMAN,0.564,0.4,0.857,1.0,0.071,-0.294,0.618689,10,14,24
GRB14_HUMAN,0.556,0.5,0.778,1.0,0.167,-0.26,0.721121,6,18,24
PKHO1_HUMAN,0.547,0.8,0.526,1.0,0.053,0.098,0.783079,5,19,24
NMES1_HUMAN,0.547,0.6,0.842,1.0,0.053,-0.058,0.783079,5,19,24
AGO4_HUMAN,0.547,0.6,0.684,1.0,0.105,-0.073,0.783079,5,19,24
NRX3A_HUMAN,0.547,1.0,0.368,1.0,0.368,-0.073,0.783079,5,19,24
ZMYM1_HUMAN,0.546,0.667,0.556,1.0,0.056,0.023,0.770261,6,18,24
GA2L1_HUMAN,0.539,0.75,0.5,1.0,0.188,0.355,0.787463,8,16,24
KCRS_HUMAN,0.537,0.833,0.444,1.0,0.222,0.146,0.820411,6,18,24
ATP7B_HUMAN,0.537,0.5,0.722,1.0,0.056,-0.262,0.820411,6,18,24
HERC3_HUMAN,0.537,0.6,0.632,1.0,0.105,-0.023,0.836486,5,19,24
IN80E_HUMAN,0.537,1.0,0.368,1.0,0.368,0.286,0.836486,5,19,24
MYO19_HUMAN,0.537,0.667,0.611,1.0,0.0,0.02,0.820411,6,18,24
MAGD4_HUMAN,0.533,0.667,0.6,1.0,0.0,0.123,0.811483,9,15,24
DIK2A_HUMAN,0.531,0.5,0.688,1.0,0.0,-0.088,0.833961,8,16,24
TYW3_HUMAN,0.526,0.4,0.842,1.0,0.053,0.136,0.890599,5,19,24
SRSF8_HUMAN,0.526,0.8,0.526,1.0,0.105,-0.033,0.890599,5,19,24
ZNF48_HUMAN,0.521,0.571,0.706,1.0,0.118,0.019,0.901365,7,17,24
STK19_HUMAN,0.519,0.333,0.944,1.0,0.056,-0.127,0.922539,6,18,24
ATD2B_HUMAN,0.519,1.0,0.222,1.0,0.222,0.04,0.922539,6,18,24
STN1_HUMAN,0.516,0.8,0.421,1.0,0.0,-0.096,0.945182,5,19,24
GLT18_HUMAN,0.508,0.875,0.438,1.0,0.125,-0.066,0.976104,8,16,24
DYH5_HUMAN,0.508,1.0,0.381,1.0,0.381,-0.002,1.0,3,21,24
MCRI2_HUMAN,0.508,0.5,0.75,1.0,0.062,0.232,0.976104,8,16,24
F135A_HUMAN,0.504,0.429,0.824,1.0,0.118,-0.017,1.0,7,17,24
SC5A1_HUMAN,1.0,1.0,1.0,1.0,1.0,-2.3,0.086957,1,22,23
NEIL1_HUMAN,0.878,1.0,0.833,1.0,0.833,-0.974,0.008916,5,18,23
PCOC2_HUMAN,0.863,1.0,0.706,1.0,0.706,1.175,0.007687,6,17,23
HOP_HUMAN,0.811,0.6,1.0,1.0,0.444,-1.229,0.037327,5,18,23
TAF1_HUMAN,0.789,0.75,0.895,1.0,0.474,-0.76,0.081084,4,19,23
KIZ_HUMAN,0.789,1.0,0.579,1.0,0.579,-1.419,0.081084,4,19,23
UVSSA_HUMAN,0.789,1.0,0.632,1.0,0.632,-0.764,0.081084,4,19,23
SESQ1_HUMAN,0.789,1.0,0.722,1.0,0.722,-0.497,0.055395,5,18,23
CCNL2_HUMAN,0.789,0.8,0.944,1.0,0.167,0.757,0.055395,5,18,23
BRWD1_HUMAN,0.789,0.6,1.0,1.0,0.333,1.556,0.055395,5,18,23
QCR6_HUMAN,0.786,0.714,0.875,1.0,0.125,0.988,0.032885,7,16,23
COQ5_HUMAN,0.786,0.889,0.714,1.0,0.286,0.659,0.025333,9,14,23
SH23A_HUMAN,0.763,0.75,0.895,1.0,0.263,0.552,0.116318,4,19,23
FA20A_HUMAN,0.744,0.6,0.889,1.0,0.389,0.634,0.11091,5,18,23
TLR5_HUMAN,0.738,1.0,0.667,1.0,0.667,0.356,0.332016,2,21,23
SP20H_HUMAN,0.737,0.5,0.947,1.0,0.421,0.538,0.161717,4,19,23
THNS2_HUMAN,0.733,0.667,1.0,1.0,0.2,-0.693,0.230378,3,20,23
MPND_HUMAN,0.717,0.667,0.75,1.0,0.4,0.516,0.267645,3,20,23
PADI1_HUMAN,0.716,0.667,0.824,1.0,0.118,-0.572,0.135101,6,17,23
RT23_HUMAN,0.711,0.6,0.944,1.0,0.333,0.538,0.173556,5,18,23
LIPP_HUMAN,0.708,0.75,0.733,1.0,0.133,-2.494,0.115216,8,15,23
NAB1_HUMAN,0.708,0.75,0.667,1.0,0.333,0.699,0.115216,8,15,23
RM41_HUMAN,0.705,0.571,0.812,1.0,0.25,0.422,0.135285,7,16,23
LIRA2_HUMAN,0.705,0.857,0.562,1.0,0.188,-0.748,0.135285,7,16,23
SNR48_HUMAN,0.7,1.0,0.6,1.0,0.6,0.461,0.30943,3,20,23
NECD_HUMAN,0.7,0.6,0.889,1.0,0.278,1.258,0.198936,5,18,23
NCK5L_HUMAN,0.7,1.0,0.444,1.0,0.444,0.666,0.198936,5,18,23
ROR1_HUMAN,0.697,1.0,0.579,1.0,0.579,-0.425,0.25048,4,19,23
RNF10_HUMAN,0.697,1.0,0.474,1.0,0.474,0.431,0.25048,4,19,23
PIAS1_HUMAN,0.689,0.6,0.833,1.0,0.278,-0.43,0.226812,5,18,23
TOM20_HUMAN,0.689,1.0,0.611,1.0,0.611,-2.378,0.226812,5,18,23
KAPCG_HUMAN,0.679,0.857,0.625,1.0,0.438,0.433,0.197686,7,16,23
ENTR1_HUMAN,0.678,0.6,0.944,1.0,0.111,-0.525,0.257066,5,18,23
S15A1_HUMAN,0.676,0.667,0.824,1.0,0.294,0.515,0.227268,6,17,23
GABT_HUMAN,0.661,0.571,0.938,1.0,0.062,-0.498,0.248959,7,16,23
NET4_HUMAN,0.658,1.0,0.421,1.0,0.421,0.449,0.365669,4,19,23
ZSC31_HUMAN,0.656,0.6,0.889,1.0,0.278,-0.336,0.325181,5,18,23
GNPAT_HUMAN,0.651,0.778,0.571,1.0,0.143,0.353,0.243861,9,14,23
SH2B2_HUMAN,0.65,0.75,0.6,1.0,0.267,1.297,0.265095,8,15,23
LCK_HUMAN,0.65,1.0,0.5,1.0,0.5,0.269,0.457369,3,20,23
SIA8D_HUMAN,0.643,1.0,0.375,1.0,0.375,-0.408,0.308366,7,16,23
TIMP3_HUMAN,0.642,0.625,0.733,1.0,0.0,0.357,0.293869,8,15,23
PITM2_HUMAN,0.637,0.5,0.941,1.0,0.0,0.412,0.354325,6,17,23
S27A6_HUMAN,0.637,0.667,0.824,1.0,0.118,-0.541,0.354325,6,17,23
SFRP2_HUMAN,0.635,0.889,0.5,1.0,0.357,-0.608,0.298618,9,14,23
PPR3E_HUMAN,0.634,0.429,0.875,1.0,0.25,0.389,0.34112,7,16,23
ANR11_HUMAN,0.633,0.8,0.556,1.0,0.333,-0.216,0.403281,5,18,23
S3TC1_HUMAN,0.633,0.8,0.611,1.0,0.056,-0.174,0.403281,5,18,23
CE290_HUMAN,0.625,0.571,0.75,1.0,0.125,-0.139,0.375955,7,16,23
RT22_HUMAN,0.625,0.5,0.8,1.0,0.133,0.429,0.357224,8,15,23
SN_HUMAN,0.618,1.0,0.353,1.0,0.353,-0.291,0.431117,6,17,23
CARD9_HUMAN,0.617,0.667,0.85,1.0,0.0,-0.383,0.572558,3,20,23
CSTN2_HUMAN,0.616,0.857,0.438,1.0,0.188,0.415,0.412748,7,16,23
NELL2_HUMAN,0.608,1.0,0.471,1.0,0.471,-0.869,0.472723,6,17,23
B2L14_HUMAN,0.6,1.0,0.4,1.0,0.4,0.264,0.63467,3,20,23
PARP2_HUMAN,0.595,0.667,0.643,1.0,0.143,0.452,0.468801,9,14,23
NUP42_HUMAN,0.592,0.75,0.684,1.0,0.211,0.203,0.61118,4,19,23
ANX13_HUMAN,0.592,0.75,0.684,1.0,0.105,-0.228,0.61118,4,19,23
RIPR2_HUMAN,0.579,0.75,0.684,1.0,0.053,-0.05,0.66742,4,19,23
ARL4C_HUMAN,0.578,0.8,0.5,1.0,0.056,-0.242,0.638474,5,18,23
LRP11_HUMAN,0.578,0.8,0.444,1.0,0.056,0.174,0.638474,5,18,23
SC11C_HUMAN,0.578,0.833,0.471,1.0,0.176,-0.199,0.608795,6,17,23
RELL1_HUMAN,0.571,0.571,0.688,1.0,0.188,-0.184,0.624351,7,16,23
SKA1_HUMAN,0.571,0.333,0.929,1.0,0.0,-0.0,0.592339,9,14,23
NAC1_HUMAN,0.567,1.0,0.267,1.0,0.267,0.349,0.635523,8,15,23
ETFD_HUMAN,0.567,0.375,0.8,1.0,0.133,0.154,0.635523,8,15,23
ISLR2_HUMAN,0.567,1.0,0.45,1.0,0.45,-0.141,0.763411,3,20,23
STML3_HUMAN,0.567,0.667,0.7,1.0,0.15,0.014,0.763411,3,20,23
PCX3_HUMAN,0.567,0.8,0.556,1.0,0.111,0.047,0.691135,5,18,23
MUCEN_HUMAN,0.567,0.667,0.7,1.0,0.3,0.193,0.763411,3,20,23
SRR_HUMAN,0.566,0.5,1.0,1.0,0.105,0.34,0.725014,4,19,23
PKHA8_HUMAN,0.562,0.857,0.375,1.0,0.0,0.059,0.671406,7,16,23
PTPRD_HUMAN,0.559,0.5,0.765,1.0,0.118,0.304,0.707718,6,17,23
GPSM2_HUMAN,0.559,1.0,0.294,1.0,0.294,0.244,0.707718,6,17,23
ITPR1_HUMAN,0.556,0.8,0.5,1.0,0.222,-0.053,0.745342,5,18,23
RM02_HUMAN,0.556,0.444,0.929,1.0,0.0,0.225,0.682201,9,14,23
SFR1_HUMAN,0.554,0.857,0.438,1.0,0.125,0.087,0.719759,7,16,23
UNC5C_HUMAN,0.55,1.0,0.267,1.0,0.267,-0.497,0.728362,8,15,23
CC137_HUMAN,0.55,0.625,0.6,1.0,0.0,0.072,0.728362,8,15,23
CBPA4_HUMAN,0.55,1.0,0.3,1.0,0.3,0.2,0.83004,3,20,23
INO80_HUMAN,0.544,1.0,0.278,1.0,0.278,0.31,0.800618,5,18,23
WDCP_HUMAN,0.54,0.444,0.714,1.0,0.0,-0.088,0.776814,9,14,23
ABCB6_HUMAN,0.54,0.889,0.357,1.0,0.143,-0.231,0.776814,9,14,23
B4GN3_HUMAN,0.539,1.0,0.263,1.0,0.263,-0.039,0.844946,4,19,23
MON1A_HUMAN,0.539,0.833,0.412,1.0,0.0,0.092,0.811535,6,17,23
ZSC26_HUMAN,0.536,0.429,0.812,1.0,0.0,-0.162,0.819524,7,16,23
LYNX1_HUMAN,0.533,1.0,0.45,1.0,0.45,-0.128,0.897798,3,20,23
COHA1_HUMAN,0.533,0.667,0.75,1.0,0.05,0.245,0.897798,3,20,23
RA54B_HUMAN,0.533,0.375,1.0,1.0,0.0,0.119,0.825177,8,15,23
NFXL1_HUMAN,0.532,0.333,0.929,1.0,0.214,0.157,0.825498,9,14,23
S53A1_HUMAN,0.532,0.778,0.5,1.0,0.0,-0.151,0.825498,9,14,23
CCND1_HUMAN,0.529,0.667,0.647,1.0,0.059,-0.093,0.86485,6,17,23
CISH_HUMAN,0.529,0.333,0.941,1.0,0.0,-0.083,0.86485,6,17,23
GO45_HUMAN,0.526,0.5,0.842,1.0,0.0,-0.111,0.906832,4,19,23
CD226_HUMAN,0.525,0.625,0.6,1.0,0.133,0.208,0.874635,8,15,23
DDX6L_HUMAN,0.524,0.333,0.929,1.0,0.071,0.117,0.874862,9,14,23
TGM1_HUMAN,0.52,0.833,0.412,1.0,0.059,-0.467,0.918621,6,17,23
THAS_HUMAN,0.511,0.4,0.833,1.0,0.056,-0.021,0.971262,5,18,23
CO039_HUMAN,0.511,0.8,0.444,1.0,0.056,-0.063,0.971262,5,18,23
ZN668_HUMAN,0.509,0.286,1.0,1.0,0.062,-0.146,0.973996,7,16,23
RHCE_HUMAN;RHD_HUMAN,0.508,1.0,0.231,1.0,0.231,-0.124,0.975263,10,13,23
S35E1_HUMAN,0.508,0.75,0.4,1.0,0.067,0.099,0.97482,8,15,23
CO72L_HUMAN,0.5,0.5,0.667,1.0,0.067,-0.003,1.0,8,15,23
CD8A_HUMAN,0.5,0.333,0.95,1.0,0.25,-0.096,1.0,3,20,23
GRAP_HUMAN,0.5,0.5,0.762,1.0,0.238,0.023,1.0,2,21,23
C42S2_HUMAN,0.5,1.0,0.211,1.0,0.211,-0.125,1.0,4,19,23
CD20B_HUMAN,,,1.0,,,,,0,23,23
CLOCK_HUMAN,0.931,1.0,0.889,1.0,0.889,0.96,0.004921,4,18,22
DUS6_HUMAN,0.925,1.0,0.85,1.0,0.85,-1.119,0.051948,2,20,22
ZNF93_HUMAN,0.917,1.0,0.722,1.0,0.722,1.374,0.007382,4,18,22
RM22_HUMAN,0.917,1.0,0.812,1.0,0.812,1.076,0.001716,6,16,22
BOREA_HUMAN,0.876,0.857,0.8,1.0,0.6,0.767,0.003847,7,15,22
FBXL6_HUMAN,0.871,1.0,0.706,1.0,0.706,0.737,0.011392,5,17,22
FOXJ1_HUMAN,0.842,1.0,0.684,1.0,0.684,1.769,0.068831,3,19,22
EZH2_HUMAN,0.839,0.75,0.857,1.0,0.429,0.747,0.008125,8,14,22
RNF8_HUMAN,0.838,0.857,0.8,1.0,0.2,0.905,0.010859,7,15,22
PAR6G_HUMAN,0.812,1.0,0.625,1.0,0.625,0.777,0.026617,6,16,22
SIK2_HUMAN,0.802,0.667,0.938,1.0,0.25,0.621,0.032809,6,16,22
MAIP1_HUMAN,0.8,1.0,0.667,1.0,0.667,0.511,0.026175,7,15,22
TLRN1_HUMAN,0.792,0.5,1.0,1.0,0.5,-0.722,0.040181,6,16,22
OTUD3_HUMAN,0.781,0.667,1.0,1.0,0.125,0.634,0.048731,6,16,22
F241B_HUMAN,0.778,1.0,0.667,1.0,0.667,0.784,0.098154,4,18,22
ABCAC_HUMAN,0.772,1.0,0.632,1.0,0.632,-1.344,0.15974,3,19,22
RFIP3_HUMAN,0.764,1.0,0.611,1.0,0.611,-0.879,0.11784,4,18,22
EPT1_HUMAN,0.762,0.571,0.933,1.0,0.333,0.772,0.055552,7,15,22
HV511_HUMAN,0.752,1.0,0.6,1.0,0.6,0.737,0.065918,7,15,22
ABC3B_HUMAN,0.743,0.571,0.867,1.0,0.333,0.482,0.077716,7,15,22
TATD2_HUMAN,0.729,1.0,0.438,1.0,0.438,0.642,0.114806,6,16,22
ARHG3_HUMAN,0.729,0.667,0.875,1.0,0.312,0.446,0.114806,6,16,22
ZHX1_HUMAN,0.729,0.8,0.706,1.0,0.471,0.435,0.140351,5,17,22
SKOR1_HUMAN,0.719,0.667,0.812,1.0,0.375,0.766,0.133516,6,16,22
S27A3_HUMAN,0.718,0.889,0.538,1.0,0.308,0.572,0.095028,9,13,22
EST3_HUMAN,0.718,0.6,0.941,1.0,0.118,-0.902,0.163591,5,17,22
NDUS8_HUMAN,0.706,0.8,0.647,1.0,0.294,0.394,0.189337,5,17,22
TF2H3_HUMAN,0.706,0.6,0.765,1.0,0.294,0.645,0.189337,5,17,22
AINX_HUMAN,0.705,1.0,0.5,1.0,0.5,-0.436,0.126591,8,14,22
GP2_HUMAN,0.702,0.667,0.789,1.0,0.368,-0.681,0.307792,3,19,22
CALB1_HUMAN,0.7,0.5,1.0,1.0,0.0,1.019,0.121251,10,12,22
GET1_HUMAN,0.695,0.857,0.667,1.0,0.2,0.434,0.162363,7,15,22
CSR2B_HUMAN,0.695,0.857,0.6,1.0,0.267,0.55,0.162363,7,15,22
COX3_HUMAN,0.688,0.667,0.812,1.0,0.25,0.441,0.203021,6,16,22
CCL24_HUMAN,0.667,1.0,0.667,1.0,0.667,-0.815,0.727273,1,21,22
PAGE4_HUMAN,0.667,1.0,0.526,1.0,0.526,0.407,0.407792,3,19,22
PCP4_HUMAN,0.667,1.0,0.4,1.0,0.4,0.541,0.237194,7,15,22
ZN131_HUMAN,0.667,1.0,0.438,1.0,0.438,0.506,0.261134,6,16,22
MORN2_HUMAN,0.667,1.0,0.667,1.0,0.667,-0.516,0.727273,1,21,22
CD046_HUMAN,0.667,0.833,0.625,1.0,0.125,0.452,0.261134,6,16,22
K2C72_HUMAN,0.659,1.0,0.353,1.0,0.353,0.382,0.319283,5,17,22
ARI3B_HUMAN,0.653,0.75,0.611,1.0,0.222,0.522,0.386329,4,18,22
HPSE_HUMAN,0.653,0.75,0.722,1.0,0.333,0.515,0.386329,4,18,22
SPIR1_HUMAN,0.65,0.333,1.0,1.0,0.077,0.467,0.25628,9,13,22
TECT3_HUMAN,0.65,1.0,0.65,1.0,0.65,0.193,0.554113,2,20,22
ACTH_HUMAN,0.648,1.0,0.333,1.0,0.333,-1.57,0.298246,7,15,22
TP8L3_HUMAN,0.647,0.6,0.824,1.0,0.235,0.584,0.3587,5,17,22
PTCD3_HUMAN,0.643,1.0,0.286,1.0,0.286,0.459,0.297345,8,14,22
UQCC3_HUMAN,0.638,0.714,0.667,1.0,0.2,0.232,0.332196,7,15,22
TNR6C_HUMAN,0.638,0.429,1.0,1.0,0.067,0.592,0.332196,7,15,22
CAR11_HUMAN,0.632,0.667,0.692,1.0,0.231,-0.446,0.316503,9,13,22
MGST1_HUMAN,0.624,1.0,0.412,1.0,0.412,0.37,0.445584,5,17,22
NDUS2_HUMAN,0.619,0.857,0.533,1.0,0.0,0.215,0.406863,7,15,22
RAI2_HUMAN,0.612,1.0,0.412,1.0,0.412,-0.315,0.492899,5,17,22
SHPRH_HUMAN,0.61,0.571,0.8,1.0,0.133,2.58,0.447474,7,15,22
NHRF3_HUMAN,0.61,0.714,0.733,1.0,0.067,0.366,0.447474,7,15,22
GASP2_HUMAN,0.607,0.556,0.846,1.0,0.0,0.683,0.422937,9,13,22
ALG6_HUMAN,0.607,1.0,0.286,1.0,0.286,0.243,0.441136,8,14,22
KAL1L_HUMAN,0.604,0.333,1.0,1.0,0.0,-0.019,0.49423,6,16,22
CB015_HUMAN,0.598,0.875,0.357,1.0,0.214,-0.429,0.482172,8,14,22
CH076_HUMAN,0.598,1.0,0.357,1.0,0.357,-0.216,0.482172,8,14,22
CC120_HUMAN,0.597,1.0,0.444,1.0,0.444,-0.282,0.593575,4,18,22
CCN3_HUMAN,0.596,0.667,0.789,1.0,0.053,0.06,0.650649,3,19,22
VW5B2_HUMAN,0.596,0.667,0.684,1.0,0.211,-0.191,0.650649,3,19,22
ATPF2_HUMAN,0.59,0.857,0.4,1.0,0.2,-0.311,0.534912,7,15,22
RAIN_HUMAN,0.589,0.625,0.643,1.0,0.214,0.25,0.525171,8,14,22
BAZ2B_HUMAN,0.588,0.6,0.824,1.0,0.176,0.151,0.594593,5,17,22
L10K_HUMAN,0.588,1.0,0.294,1.0,0.294,0.504,0.594593,5,17,22
MMP19_HUMAN,0.576,0.6,0.706,1.0,0.294,0.178,0.648591,5,17,22
SYT17_HUMAN,0.575,1.0,0.55,1.0,0.55,-0.271,0.779221,2,20,22
F110A_HUMAN,0.573,0.667,0.812,1.0,0.0,0.096,0.640666,6,16,22
MS18B_HUMAN,0.571,0.714,0.533,1.0,0.133,0.262,0.629796,7,15,22
CRBB1_HUMAN,0.562,0.667,0.688,1.0,0.125,-0.338,0.693123,6,16,22
FSTL4_HUMAN,0.556,0.5,0.889,1.0,0.167,0.362,0.774299,4,18,22
CATW_HUMAN,0.553,1.0,0.294,1.0,0.294,-0.219,0.761601,5,17,22
SESQ2_HUMAN,0.553,0.8,0.588,1.0,0.0,0.135,0.761601,5,17,22
ZN219_HUMAN,0.552,0.667,0.562,1.0,0.188,0.206,0.746814,6,16,22
FEM1B_HUMAN,0.552,0.571,0.733,1.0,0.067,0.032,0.730861,7,15,22
SCTM1_HUMAN,0.544,1.0,0.368,1.0,0.368,0.191,0.857143,3,19,22
ULK4_HUMAN,0.544,1.0,0.263,1.0,0.263,0.173,0.857143,3,19,22
AMERL_HUMAN,0.53,0.444,0.769,1.0,0.154,0.034,0.841219,9,13,22
ZEB1_HUMAN,0.529,0.2,1.0,1.0,0.059,0.341,0.879547,5,17,22
CLC5A_HUMAN,0.529,0.6,0.647,1.0,0.235,0.182,0.879547,5,17,22
MYSM1_HUMAN,0.528,1.0,0.278,1.0,0.278,0.096,0.902256,4,18,22
CXXC5_HUMAN,0.527,0.625,0.643,1.0,0.071,-0.041,0.867555,8,14,22
TBG2_HUMAN,0.527,0.5,0.786,1.0,0.143,-0.028,0.867555,8,14,22
ATS2_HUMAN,0.526,1.0,0.526,1.0,0.526,-0.167,0.928571,3,19,22
IRAG2_HUMAN,0.526,0.667,0.684,1.0,0.158,0.089,0.928571,3,19,22
LRRT1_HUMAN,0.524,1.0,0.267,1.0,0.267,-0.192,0.890656,7,15,22
MCEM1_HUMAN,0.521,0.167,1.0,1.0,0.125,-0.098,0.914425,6,16,22
WWP1_HUMAN,0.521,0.333,0.938,1.0,0.062,0.105,0.914425,6,16,22
FBRS_HUMAN,0.521,0.5,0.75,1.0,0.0,0.102,0.914425,6,16,22
PDIP2_HUMAN,0.521,0.667,0.538,1.0,0.077,-0.008,0.893754,9,13,22
SHKB1_HUMAN,0.518,1.0,0.235,1.0,0.235,0.019,0.939622,5,17,22
NDUB8_HUMAN,0.514,0.429,0.8,1.0,0.0,-0.263,0.945211,7,15,22
GGTA1_HUMAN,0.514,1.0,0.278,1.0,0.278,-0.144,0.967054,4,18,22
PIMRE_HUMAN,0.514,1.0,0.278,1.0,0.278,-0.653,0.967054,4,18,22
S17A5_HUMAN,0.514,0.286,0.933,1.0,0.067,-0.209,0.945211,7,15,22
TIAM1_HUMAN,0.51,0.833,0.438,1.0,0.25,-0.01,0.971359,6,16,22
CAR10_HUMAN,0.509,0.333,0.947,1.0,0.105,-0.176,1.0,3,19,22
PCDBE_HUMAN,0.509,0.333,0.947,1.0,0.263,0.291,1.0,3,19,22
UFO_HUMAN,0.506,0.6,0.706,1.0,0.0,-0.17,1.0,5,17,22
TEDC1_HUMAN,1.0,1.0,1.0,1.0,1.0,1.247,1.7e-05,7,14,21
ICE2_HUMAN,0.974,1.0,0.947,1.0,0.947,1.033,0.019048,2,19,21
CF300_HUMAN,0.947,1.0,0.895,1.0,0.895,-1.192,0.038095,2,19,21
RN216_HUMAN,0.944,1.0,0.833,1.0,0.833,0.953,0.010526,3,18,21
CAPS1_HUMAN,0.852,1.0,0.722,1.0,0.722,-1.12,0.061654,3,18,21
VEZF1_HUMAN,0.85,1.0,0.625,1.0,0.625,1.01,0.019362,5,16,21
IF44L_HUMAN,0.827,1.0,0.571,1.0,0.571,1.58,0.015858,7,14,21
PPM1L_HUMAN,0.824,0.75,0.882,1.0,0.588,-0.868,0.051796,4,17,21
SYDM_HUMAN,0.811,0.833,0.8,1.0,0.467,0.901,0.029264,6,15,21
PKDCC_HUMAN,0.809,1.0,0.647,1.0,0.647,-0.842,0.064829,4,17,21
KLDC9_HUMAN,0.796,1.0,0.722,1.0,0.722,-0.919,0.124812,3,18,21
S12A8_HUMAN,0.789,0.833,0.8,1.0,0.067,-0.705,0.044855,6,15,21
F193B_HUMAN,0.789,0.833,0.733,1.0,0.467,0.582,0.044855,6,15,21
ABHEA_HUMAN,0.787,0.8,0.75,1.0,0.312,-1.13,0.061625,5,16,21
MITF_HUMAN,0.763,1.0,0.579,1.0,0.579,0.533,0.285714,2,19,21
UBP51_HUMAN,0.755,0.714,0.786,1.0,0.286,0.701,0.066684,7,14,21
SEM3D_HUMAN,0.75,1.0,0.75,1.0,0.75,-0.513,0.571429,1,20,21
ZBT17_HUMAN,0.75,0.8,0.75,1.0,0.5,0.691,0.109195,5,16,21
PMS2L_HUMAN,0.75,0.75,0.765,1.0,0.294,-1.059,0.144027,4,17,21
NOSTN_HUMAN,0.75,0.75,0.882,1.0,0.353,-0.542,0.144027,4,17,21
ORC6_HUMAN,0.75,1.0,0.588,1.0,0.588,0.706,0.144027,4,17,21
MTMR8_HUMAN,0.741,0.667,0.833,1.0,0.5,-0.537,0.221053,3,18,21
